x;H
75244.60999999993;127.03230893334342
75233.1083329905;126.9958421405614
75221.60666598105;126.9602226963099
75210.10499999992;126.92544658602502
75198.60333196216;126.8915267191115
75187.1016680377;126.85845810995892
75175.59999999993;126.82609076858819
75164.09833299048;126.79641530801489
75152.59666598105;126.76879438224658
75141.09499999994;126.74313108649436
75129.59333196215;126.71929711708755
75118.09166803771;126.69715624048486
75106.58999999994;126.67655258079353
75095.0883329905;126.65768907722693
75083.58666598106;126.6403657547143
75072.08499999993;126.62450076403661
75060.58333196217;126.60999746760699
75049.08166803772;126.59676057024716
75037.57999999994;126.58468477664188
75026.0783329905;126.57377296332812
75014.57666598106;126.56379115459792
75003.07499999995;126.55468111011254
74991.57333196216;126.5463809209397
74980.07166803772;126.53882846852808
74968.56999999995;126.53195396801651
74957.0683329905;126.52397415076014
74945.56666598107;126.51584066386279
74934.06499999994;126.50754891841065
74922.56333196218;126.49908724636015
74911.06166803773;126.4904499857938
74899.55999999995;126.48162598894127
74888.0566663238;126.47258545051068
74876.55333264763;126.46333021188717
74865.04999999996;126.45384247180618
74853.54666529532;126.44410443883258
74842.04333470459;126.43410027103747
74830.53999999995;126.42380766512618
74819.0383329905;126.41325331398556
74807.53666598107;126.40238650360942
74796.03499999995;126.39119366112213
74784.53333196219;126.37964414814988
74773.03166803773;126.3677104986479
74761.52999999996;126.3553567165783
74750.0283329905;126.34253966217278
74738.52666598107;126.32921992665551
74727.02499999997;126.31534874025941
74715.52333196219;126.30087062578586
74704.02166803773;126.28572036431976
74692.51999999996;126.26982383962472
74680.2079998165;126.2541706050561
74667.89599963304;126.23919846282006
74655.58399853227;126.22487371254128
74643.27199926612;126.21117605394964
74630.95999999996;126.19806933880025
74618.6479998165;126.18566516468948
74606.33599963304;126.17383327676455
74594.02399853226;126.16255056104481
74581.71199926612;126.15179865801198
74569.39999999997;126.14154355496146
74557.0879998165;126.13168426024774
74544.77599963304;126.12217562028314
74532.46399853227;126.11300436151353
74520.15199926612;126.1041621650735
74507.83999999997;126.09563899120232
74495.52599981648;126.0878429887218
74483.21199963297;126.08038609360715
74470.89799853202;126.07324756204429
74458.58399926599;126.0664141972446
74446.26999999996;126.0598718250903
74433.9579998165;126.05251439362603
74421.64599963304;126.04509389192253
74409.33399853227;126.03760565477366
74397.02199926612;126.03004966488933
74384.70999999996;126.02241537763089
74372.3979998165;126.01472086652524
74360.08599963304;126.006948314901
74347.77399853226;125.99909719338936
74335.46199926612;125.9911664286537
74323.14999999997;125.98315286897434
74310.8379998165;125.97512169037
74298.52599963304;125.96703663810426
74286.21399853227;125.95889433153074
74273.90199926612;125.9506931511678
74261.58999999997;125.94243192383243
74249.2779998165;125.93411563706613
74236.96599963304;125.92574388810709
74224.65399853226;125.91731498625366
74212.34199926612;125.90882625720846
74200.02999999997;125.90027730241341
74187.39199981165;125.8917060146829
74174.75399962332;125.88310450902857
74162.1159984934;125.87442808763548
74149.47799924668;125.86563436066791
74136.83999999997;125.85667310906035
74124.20199981164;125.84841861553636
74111.56399962332;125.84042475159288
74098.9259984934;125.83268755771884
74086.28799924669;125.82519606609662
74073.64999999997;125.81794210360475
